ADQ57959.1	XP_001347860.1	44.086	9	93	3.14e-06	50.1	XP_001347860.1 insulinase, putative [Plasmodium falciparum 3D7]
ADQ57959.1	XP_001349505.1	20.158	22	253	4.22e-07	52.8	XP_001349505.1 Plasmodium exported protein (PHISTc), unknown function [Plasmodium falciparum 3D7]
BAA02406.1	XP_966251.1	44.937	80	474	1.62e-133	398	XP_966251.1 pyruvate kinase [Plasmodium falciparum 3D7]
BAA02406.1	XP_001347647.1	31.818	79	308	9.75e-44	165	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
BAA02406.1	XP_001347647.1	36.036	79	222	2.46e-33	134	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
BAA05005.1	XP_966180.1	23.670	55	376	1.47e-15	78.6	XP_966180.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_001350782.1	25.568	54	352	9.41e-15	75.9	XP_001350782.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_966261.1	25.562	59	356	5.10e-14	73.6	XP_966261.1 acetyl-CoA synthetase, putative [Plasmodium falciparum 3D7]
BAA05005.1	XP_001351807.1	23.810	51	336	3.16e-12	67.4	XP_001351807.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA05005.1	XP_001350916.1	31.111	32	180	4.13e-11	63.9	XP_001350916.1 acyl-CoA synthetase [Plasmodium falciparum 3D7]
BAA25751.1	XP_001351113.1	25.581	45	215	2.52e-09	57.8	XP_001351113.1 IBR domain protein, putative [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350369.1	30.556	15	72	1.34e-07	48.9	XP_001350369.1 ubiquitin-60S ribosomal protein L40 [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.000	17	80	5.66e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001350526.1	30.556	17	72	6.02e-07	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
BAA25751.1	XP_001349866.1	30.189	11	53	2.18e-06	43.9	XP_001349866.1 ubiquitin-like protein nedd8 homologue, putative [Plasmodium falciparum 3D7]
BAA85004.1	XP_001350502.1	26.667	14	150	3.50e-06	49.7	XP_001350502.1 telomere repeat-binding zinc finger protein [Plasmodium falciparum 3D7]
BAA89212.1	XP_001348898.1	33.636	5	110	2.81e-13	73.6	XP_001348898.1 bromodomain protein, putative [Plasmodium falciparum 3D7]
BAA89212.1	XP_001347612.1	46.032	3	63	2.37e-11	66.6	XP_001347612.1 bromodomain protein 1 [Plasmodium falciparum 3D7]
BAA89212.1	XP_001349291.2	40.580	3	69	6.87e-11	66.2	XP_001349291.2 histone acetyltransferase GCN5 [Plasmodium falciparum 3D7]
BAA89212.1	XP_001350536.1	37.234	5	94	6.54e-09	59.7	XP_001350536.1 bromodomain protein 2, putative [Plasmodium falciparum 3D7]
BAA89212.1	XP_001347386.2	39.726	5	73	4.24e-07	52.8	XP_001347386.2 MORN repeat protein, putative [Plasmodium falciparum 3D7]
BAA89212.1	XP_001347386.2	32.184	5	87	4.67e-06	49.3	XP_001347386.2 MORN repeat protein, putative [Plasmodium falciparum 3D7]
BAA89212.1	XP_001347386.2	37.079	5	89	4.97e-06	49.3	XP_001347386.2 MORN repeat protein, putative [Plasmodium falciparum 3D7]
CAA52898.2	XP_966251.1	45.257	99	506	1.47e-140	412	XP_966251.1 pyruvate kinase [Plasmodium falciparum 3D7]
CAA52898.2	XP_001347647.1	32.509	91	283	6.29e-35	137	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
CAA52898.2	XP_001347647.1	23.767	91	223	1.21e-16	81.3	XP_001347647.1 pyruvate kinase 2 [Plasmodium falciparum 3D7]
CAA54142.1	XP_001350357.1	22.530	83	253	1.07e-14	73.9	XP_001350357.1 aldehyde reductase, putative [Plasmodium falciparum 3D7]
CAA54142.1	XP_001350357.1	38.889	83	90	1.78e-08	54.7	XP_001350357.1 aldehyde reductase, putative [Plasmodium falciparum 3D7]
CAA56931.1	XP_001348998.1	61.074	93	447	0.0	558	XP_001348998.1 heat shock protein 90 [Plasmodium falciparum 3D7]
CAA56931.1	XP_001348998.1	73.364	93	214	1.18e-103	332	XP_001348998.1 heat shock protein 90 [Plasmodium falciparum 3D7]
CAA56931.1	XP_001350620.1	38.587	99	736	3.52e-170	507	XP_001350620.1 endoplasmin, putative [Plasmodium falciparum 3D7]
CAA56931.1	XP_001348591.1	36.022	93	719	2.21e-142	438	XP_001348591.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
CAA56931.1	XP_001347859.1	25.795	93	566	1.35e-48	182	XP_001347859.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
CAA56931.1	XP_001347859.1	28.571	93	308	3.87e-33	135	XP_001347859.1 heat shock protein 90, putative [Plasmodium falciparum 3D7]
CAA81943.1	XP_001352189.1	26.761	83	284	5.47e-23	100	XP_001352189.1 M18 aspartyl aminopeptidase [Plasmodium falciparum 3D7]
CAA81943.1	XP_001352189.1	27.322	83	183	6.66e-12	66.2	XP_001352189.1 M18 aspartyl aminopeptidase [Plasmodium falciparum 3D7]
CAA84846.1	XP_966131.2	53.216	90	171	5.25e-52	163	XP_966131.2 60S ribosomal protein L19 [Plasmodium falciparum 3D7]
CAA97545.1	XP_001348280.1	35.632	70	174	3.44e-32	122	XP_001348280.1 ribosome maturation protein SBDS, putative [Plasmodium falciparum 3D7]
CAB53579.5	XP_001347854.1	34.746	61	118	7.87e-20	81.6	XP_001347854.1 GTP-binding nuclear protein RAN/TC4 [Plasmodium falciparum 3D7]
CAB53579.5	XP_001351683.1	24.510	96	204	8.11e-20	81.3	XP_001351683.1 ras-related protein Rab-1B [Plasmodium falciparum 3D7]
CAB53579.5	XP_001350706.1	29.167	86	168	2.66e-19	80.1	XP_001350706.1 ras-related protein Rab-2 [Plasmodium falciparum 3D7]
CAB53579.5	XP_024328975.1	28.000	90	175	2.88e-19	80.5	XP_024328975.1 ras-related protein Rab-11B [Plasmodium falciparum 3D7]
CAB53579.5	XP_001348128.2	30.994	88	171	3.60e-19	79.7	XP_001348128.2 ras-related protein Rab-6 [Plasmodium falciparum 3D7]
CAC24715.1	XP_001348685.1	64.381	99	977	0.0	1158	XP_001348685.1 glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase [Plasmodium falciparum 3D7]
CAD52000.1	XP_001352189.1	100.000	100	570	0.0	1172	XP_001352189.1 M18 aspartyl aminopeptidase [Plasmodium falciparum 3D7]
CAD53472.1	XP_001347526.2	25.490	20	153	1.21e-07	52.4	XP_001347526.2 exported protein 3 [Plasmodium falciparum 3D7]
CAD53472.1	XP_024328905.1	41.818	14	55	4.53e-06	47.4	XP_024328905.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
CAD53472.1	XP_024328905.1	41.818	14	55	4.53e-06	47.4	XP_024328905.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
CAD53472.1	XP_024328905.1	41.818	14	55	4.53e-06	47.4	XP_024328905.1 WD repeat-containing protein, putative [Plasmodium falciparum 3D7]
CAG33322.1	XP_001350280.1	60.069	99	288	1.66e-125	358	XP_001350280.1 protein kinase 5 [Plasmodium falciparum 3D7]
CAG33322.1	XP_001351486.1	38.978	100	313	2.37e-63	210	XP_001351486.1 cdc2-related protein kinase 1 [Plasmodium falciparum 3D7]
CAG33322.1	XP_001347426.1	40.339	95	295	1.22e-61	196	XP_001347426.1 MO15-related protein kinase [Plasmodium falciparum 3D7]
CAG33322.1	XP_001348468.1	37.000	99	300	3.08e-54	187	XP_001348468.1 mitogen-activated protein kinase 1 [Plasmodium falciparum 3D7]
CAG33322.1	XP_001350099.1	35.314	99	303	3.75e-53	174	XP_001350099.1 protein kinase 6 [Plasmodium falciparum 3D7]
CAG38738.1	XP_001350171.1	64.179	97	402	0.0	551	XP_001350171.1 isocitrate dehydrogenase [NADP], mitochondrial [Plasmodium falciparum 3D7]
CAG38796.1	XP_001347762.2	62.691	96	327	1.93e-152	430	XP_001347762.2 DNA repair protein RAD51 [Plasmodium falciparum 3D7]
CAG38796.1	XP_001349356.2	52.584	97	329	6.55e-124	358	XP_001349356.2 meiotic recombination protein DMC1, putative [Plasmodium falciparum 3D7]
CAI16307.1	XP_001347832.1	36.181	82	199	4.36e-30	114	XP_001347832.1 cysteine proteinase falcipain 2b [Plasmodium falciparum 3D7]
CAI16307.1	XP_001347833.1	37.949	79	195	5.00e-30	114	XP_001347833.1 cysteine proteinase falcipain 3 [Plasmodium falciparum 3D7]
CAI16307.1	XP_001347836.1	36.500	82	200	3.97e-29	112	XP_001347836.1 cysteine proteinase falcipain 2a [Plasmodium falciparum 3D7]
CAI16307.1	XP_001348727.1	30.244	80	205	6.19e-22	92.0	XP_001348727.1 cysteine proteinase falcipain 1 [Plasmodium falciparum 3D7]
CAI19851.1	XP_001347854.1	33.051	86	118	1.04e-17	74.3	XP_001347854.1 GTP-binding nuclear protein RAN/TC4 [Plasmodium falciparum 3D7]
CAI19851.1	XP_001351683.1	29.508	88	122	5.84e-17	72.0	XP_001351683.1 ras-related protein Rab-1B [Plasmodium falciparum 3D7]
CAI19851.1	XP_001351696.1	28.358	97	134	8.18e-16	68.9	XP_001351696.1 ras-related protein Rab-1A [Plasmodium falciparum 3D7]
CAI19851.1	XP_002808912.1	28.926	85	121	3.18e-14	64.7	XP_002808912.1 ras-related protein RAB7 [Plasmodium falciparum 3D7]
CAI19851.1	XP_001350999.2	27.907	93	129	6.71e-14	64.3	XP_001350999.2 ras-related protein Rab-5C [Plasmodium falciparum 3D7]
CAL20848.1	XP_001350185.1	23.464	65	358	3.15e-15	78.2	XP_001350185.1 DNA topoisomerase 3, putative [Plasmodium falciparum 3D7]
CAL20848.1	XP_001350185.1	23.651	65	241	1.44e-06	50.4	XP_001350185.1 DNA topoisomerase 3, putative [Plasmodium falciparum 3D7]
CAM24989.1	XP_024329068.1	65.665	96	466	0.0	645	XP_024329068.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAM24989.1	XP_001349336.1	70.930	90	430	0.0	642	XP_001349336.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAM24989.1	XP_001352050.1	58.469	90	431	0.0	525	XP_001352050.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAM24989.1	XP_001348022.1	47.786	89	429	1.60e-128	386	XP_001348022.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAM24989.1	XP_001349002.1	26.613	45	248	1.85e-20	93.2	XP_001349002.1 heat shock protein 110 [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001347387.2	28.846	20	156	1.00e-15	74.7	XP_001347387.2 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001347387.2	22.759	20	145	1.76e-07	50.8	XP_001347387.2 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001347387.2	21.186	20	118	1.48e-06	48.1	XP_001347387.2 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001349960.1	34.375	13	160	1.70e-15	80.5	XP_001349960.1 histone-lysine N-methyltransferase SET2 [Plasmodium falciparum 3D7]
CAQ07474.1	XP_966279.2	34.247	12	146	2.40e-15	80.1	XP_966279.2 SET domain protein, putative [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001349248.1	31.410	12	156	2.40e-15	80.1	XP_001349248.1 SET domain protein, putative [Plasmodium falciparum 3D7]
CAQ07474.1	XP_001348396.1	23.368	22	291	1.42e-14	76.6	XP_001348396.1 ankyrin-repeat protein, putative [Plasmodium falciparum 3D7]
CAQ08732.1	XP_001352050.1	65.038	99	655	0.0	844	XP_001352050.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAQ08732.1	XP_024329068.1	62.117	99	652	0.0	812	XP_024329068.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAQ08732.1	XP_001349336.1	64.754	93	610	0.0	789	XP_001349336.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAQ08732.1	XP_001348022.1	51.876	93	613	0.0	601	XP_001348022.1 heat shock protein 70 [Plasmodium falciparum 3D7]
CAQ08732.1	XP_001349002.1	28.842	58	423	2.73e-44	168	XP_001349002.1 heat shock protein 110 [Plasmodium falciparum 3D7]
CCE37082.1	XP_966078.1	25.995	95	427	9.42e-33	126	XP_966078.1 ornithine aminotransferase [Plasmodium falciparum 3D7]
CDO16711.1	XP_001351646.1	41.121	60	107	9.50e-30	108	XP_001351646.1 single-stranded DNA-binding protein [Plasmodium falciparum 3D7]
DAA06693.1	XP_001350495.1	38.462	70	65	2.07e-11	53.1	XP_001350495.1 mitochondrial import inner membrane translocase subunit TIM10, putative [Plasmodium falciparum 3D7]
EAN77629.1	XP_966222.1	31.263	92	467	5.24e-60	202	XP_966222.1 hexokinase [Plasmodium falciparum 3D7]
EAW58774.1	XP_002808785.1	29.902	18	204	5.98e-23	99.4	XP_002808785.1 NIMA related kinase 4 [Plasmodium falciparum 3D7]
EAW58774.1	XP_001350280.1	32.178	17	202	6.12e-20	90.1	XP_001350280.1 protein kinase 5 [Plasmodium falciparum 3D7]
EAW58774.1	XP_002808713.1	29.412	17	204	9.15e-19	86.7	XP_002808713.1 NIMA related kinase 2 [Plasmodium falciparum 3D7]
EAW58774.1	XP_024328970.1	29.596	18	223	2.20e-16	80.1	XP_024328970.1 protein kinase, putative [Plasmodium falciparum 3D7]
EAW58774.1	XP_001348690.1	30.049	17	203	3.94e-16	82.0	XP_001348690.1 SNF1-related serine/threonine protein kinase KIN [Plasmodium falciparum 3D7]
EAW58811.1	XP_001347729.1	46.813	32	502	1.19e-132	446	XP_001347729.1 chromatin remodeling protein [Plasmodium falciparum 3D7]
EAW58811.1	XP_001349665.1	48.571	35	420	2.07e-118	411	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_001349665.1	47.518	35	141	6.41e-34	141	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_001347516.1	40.808	30	495	8.81e-103	364	XP_001347516.1 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_002808863.1	40.584	30	308	1.79e-70	260	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_002808863.1	40.361	30	166	3.10e-32	135	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_966228.1	27.235	35	481	2.12e-34	143	XP_966228.1 SNF2 helicase, putative [Plasmodium falciparum 3D7]
EAW58811.1	XP_966228.1	44.720	35	161	2.80e-33	139	XP_966228.1 SNF2 helicase, putative [Plasmodium falciparum 3D7]
EAX02111.1	XP_001351633.1	21.379	31	290	2.21e-06	49.7	XP_001351633.1 subtilisin-like protease 1 [Plasmodium falciparum 3D7]
NP_000042.3	XP_001351710.1	21.705	8	258	1.70e-11	68.9	XP_001351710.1 phosphatidylinositol 3-kinase [Plasmodium falciparum 3D7]
NP_000042.3	XP_001351656.1	22.727	8	242	3.97e-09	61.2	XP_001351656.1 phosphatidylinositol 4-kinase [Plasmodium falciparum 3D7]
NP_000048.1	XP_001352057.1	36.943	30	471	5.81e-76	266	XP_001352057.1 ATP-dependent DNA helicase Q1 [Plasmodium falciparum 3D7]
NP_000048.1	XP_001348452.1	36.028	28	433	4.03e-67	248	XP_001348452.1 ADP-dependent DNA helicase RecQ [Plasmodium falciparum 3D7]
NP_000048.1	XP_001350668.1	27.350	8	117	1.14e-13	74.3	XP_001350668.1 DNA helicase 60 [Plasmodium falciparum 3D7]
NP_000048.1	XP_001351645.1	24.496	23	347	4.48e-12	69.3	XP_001351645.1 pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative [Plasmodium falciparum 3D7]
NP_000048.1	XP_001351278.1	27.465	10	142	1.39e-10	63.5	XP_001351278.1 ATP-dependent RNA helicase DDX6 [Plasmodium falciparum 3D7]
NP_000262.2	XP_001351007.1	34.911	30	169	3.15e-19	92.8	XP_001351007.1 Niemann-Pick type C1-related protein [Plasmodium falciparum 3D7]
NP_000262.2	XP_001351007.1	24.359	30	234	1.01e-11	68.2	XP_001351007.1 Niemann-Pick type C1-related protein [Plasmodium falciparum 3D7]
NP_000483.3	XP_001350233.1	29.891	25	184	8.35e-22	101	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
NP_000483.3	XP_001350233.1	31.841	25	201	1.45e-16	84.0	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
NP_000483.3	XP_001348629.1	27.000	27	200	1.02e-21	100	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001348629.1	30.698	27	215	1.38e-18	90.5	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351787.1	22.321	56	560	1.62e-18	90.5	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351787.1	23.194	56	263	5.31e-16	82.4	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351787.1	19.734	56	451	5.33e-10	62.8	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351787.1	32.593	56	135	3.59e-09	60.1	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351050.1	19.585	50	674	7.09e-17	85.5	XP_001351050.1 multidrug resistance-associated protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001351050.1	30.488	50	164	8.91e-14	75.1	XP_001351050.1 multidrug resistance-associated protein 1 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001350688.1	36.154	15	130	9.59e-16	81.6	XP_001350688.1 multidrug resistance-associated protein 2 [Plasmodium falciparum 3D7]
NP_000483.3	XP_001350688.1	33.010	15	103	7.97e-12	68.9	XP_001350688.1 multidrug resistance-associated protein 2 [Plasmodium falciparum 3D7]
NP_000851.2	XP_001352100.1	32.673	72	202	5.63e-23	94.0	XP_001352100.1 3-oxoacyl-[acyl-carrier-protein] reductase [Plasmodium falciparum 3D7]
NP_000851.2	XP_966244.1	24.658	53	146	2.88e-07	49.3	XP_966244.1 oxidoreductase, short-chain dehydrogenase family, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001351787.1	29.100	98	1433	5.13e-179	566	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000918.2	XP_001351787.1	29.296	98	611	9.79e-62	230	XP_001351787.1 multidrug resistance protein 1 [Plasmodium falciparum 3D7]
NP_000918.2	XP_001348629.1	44.534	60	247	8.50e-63	231	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
NP_000918.2	XP_001348629.1	31.123	60	543	3.40e-60	223	XP_001348629.1 multidrug resistance protein 2 [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350233.1	37.383	34	214	2.40e-41	164	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350233.1	34.722	34	216	2.35e-39	157	XP_001350233.1 ABC transporter B family member 6, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001348133.2	30.142	38	282	2.93e-30	127	XP_001348133.2 ABC transporter B family member 3, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001348133.2	32.558	38	215	1.61e-29	125	XP_001348133.2 ABC transporter B family member 3, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350508.1	25.918	81	490	7.83e-25	110	XP_001350508.1 ABC transporter B family member 7, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350508.1	24.755	81	408	9.54e-20	94.0	XP_001350508.1 ABC transporter B family member 7, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350508.1	38.983	81	118	6.52e-18	88.2	XP_001350508.1 ABC transporter B family member 7, putative [Plasmodium falciparum 3D7]
NP_000918.2	XP_001350508.1	35.484	81	124	4.15e-17	85.5	XP_001350508.1 ABC transporter B family member 7, putative [Plasmodium falciparum 3D7]
NP_001008709.1	XP_001348315.1	81.613	91	310	0.0	540	XP_001348315.1 serine/threonine protein phosphatase PP1 [Plasmodium falciparum 3D7]
NP_001008709.1	XP_001352147.1	45.387	79	271	6.96e-87	262	XP_001352147.1 serine/threonine protein phosphatase 4, putative [Plasmodium falciparum 3D7]
NP_001008709.1	XP_001352124.1	45.588	78	272	3.72e-85	263	XP_001352124.1 protein phosphatase-beta [Plasmodium falciparum 3D7]
NP_001008709.1	XP_001351213.1	45.000	81	280	2.84e-81	248	XP_001351213.1 serine/threonine protein phosphatase 6, putative [Plasmodium falciparum 3D7]
NP_001008709.1	XP_001348804.1	41.692	87	331	2.37e-71	236	XP_001348804.1 protein phosphatase containing kelch-like domains [Plasmodium falciparum 3D7]
NP_001029027.1	XP_001348885.1	26.708	21	161	1.42e-08	56.6	XP_001348885.1 DNA repair metallo-beta-lactamase protein, putative [Plasmodium falciparum 3D7]
NP_001035889.1	XP_001349960.1	38.547	12	179	7.59e-29	124	XP_001349960.1 histone-lysine N-methyltransferase SET2 [Plasmodium falciparum 3D7]
NP_001035889.1	XP_966279.2	35.821	10	134	7.96e-14	75.5	XP_966279.2 SET domain protein, putative [Plasmodium falciparum 3D7]
NP_001035889.1	XP_001349248.1	29.518	11	166	6.20e-12	68.9	XP_001349248.1 SET domain protein, putative [Plasmodium falciparum 3D7]
NP_001035889.1	XP_966228.1	25.837	13	209	1.70e-08	57.8	XP_966228.1 SNF2 helicase, putative [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350369.1	40.541	9	74	1.09e-07	49.7	XP_001350369.1 ubiquitin-60S ribosomal protein L40 [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350526.1	40.541	9	74	1.20e-06	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350526.1	40.541	9	74	1.20e-06	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350526.1	40.541	9	74	1.20e-06	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350526.1	40.541	9	74	1.20e-06	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
NP_001041666.1	XP_001350526.1	40.541	9	74	1.20e-06	49.7	XP_001350526.1 polyubiquitin [Plasmodium falciparum 3D7]
NP_001069826.1	XP_001350628.1	41.463	74	287	6.36e-68	219	XP_001350628.1 cAMP-dependent protein kinase regulatory subunit [Plasmodium falciparum 3D7]
NP_001069826.1	XP_001348520.1	33.571	75	280	4.27e-43	158	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
NP_001069826.1	XP_001348520.1	32.727	75	110	6.61e-14	71.6	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
NP_001069826.1	XP_001348520.1	20.849	75	259	2.11e-12	67.0	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
NP_001120700.1	XP_001350607.1	39.394	33	66	4.67e-07	47.0	XP_001350607.1 heterochromatin protein 1 [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001349480.1	38.404	76	401	2.90e-82	283	XP_001349480.1 DNA repair and recombination protein RAD54, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001349480.1	53.977	76	176	9.18e-57	208	XP_001349480.1 DNA repair and recombination protein RAD54, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001347516.1	30.902	68	521	7.97e-64	230	XP_001347516.1 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001347729.1	31.124	67	498	1.36e-62	226	XP_001347729.1 chromatin remodeling protein [Plasmodium falciparum 3D7]
NP_001136020.1	XP_002808863.1	28.909	66	339	1.09e-30	128	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_002808863.1	34.641	66	153	1.46e-26	115	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001349665.1	28.125	66	416	4.82e-30	126	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
NP_001136020.1	XP_001349665.1	35.632	66	87	1.24e-13	73.6	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_001347729.1	46.016	31	502	1.27e-129	438	XP_001347729.1 chromatin remodeling protein [Plasmodium falciparum 3D7]
NP_001167549.1	XP_001349665.1	48.333	35	420	1.79e-119	415	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_001349665.1	44.737	35	152	1.51e-33	140	XP_001349665.1 DEAD/DEAH box helicase, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_001347516.1	40.606	30	495	8.32e-104	368	XP_001347516.1 chromodomain-helicase-DNA-binding protein 1 homolog, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_002808863.1	40.909	29	308	9.36e-71	261	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_002808863.1	39.412	29	170	7.79e-32	134	XP_002808863.1 Snf2-related CBP activator, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_966228.1	46.584	33	161	4.21e-35	145	XP_966228.1 SNF2 helicase, putative [Plasmodium falciparum 3D7]
NP_001167549.1	XP_966228.1	28.302	33	477	5.56e-35	145	XP_966228.1 SNF2 helicase, putative [Plasmodium falciparum 3D7]
NP_001234925.1	XP_024328998.1	43.396	9	106	1.08e-22	101	XP_024328998.1 ADP-ribosylation factor GTPase-activating protein, putative [Plasmodium falciparum 3D7]
NP_001234925.1	XP_002808714.1	43.396	9	106	1.10e-22	101	XP_002808714.1 ADP-ribosylation factor GTPase-activating protein, putative [Plasmodium falciparum 3D7]
NP_001234925.1	XP_001350832.1	38.636	7	88	6.62e-13	69.7	XP_001350832.1 ADP-ribosylation factor GTPase-activating protein [Plasmodium falciparum 3D7]
NP_001234925.1	XP_001349468.1	44.231	5	52	7.52e-11	64.3	XP_001349468.1 GTPase-activating protein, putative [Plasmodium falciparum 3D7]
NP_001610.2	XP_001350854.1	39.416	39	274	2.27e-53	194	XP_001350854.1 RAC-beta serine/threonine protein kinase [Plasmodium falciparum 3D7]
NP_001610.2	XP_001348520.1	34.459	43	296	7.23e-44	167	XP_001348520.1 cGMP-dependent protein kinase [Plasmodium falciparum 3D7]
NP_001610.2	XP_001352213.1	29.245	46	318	1.57e-37	141	XP_001352213.1 cAMP-dependent protein kinase catalytic subunit [Plasmodium falciparum 3D7]
NP_001610.2	XP_002808713.1	30.677	36	251	1.99e-25	105	XP_002808713.1 NIMA related kinase 2 [Plasmodium falciparum 3D7]
NP_001610.2	XP_001349078.1	33.929	32	224	2.08e-24	105	XP_001349078.1 calcium-dependent protein kinase 4 [Plasmodium falciparum 3D7]
NP_001903.1	XP_001347833.1	34.347	89	329	2.18e-50	173	XP_001347833.1 cysteine proteinase falcipain 3 [Plasmodium falciparum 3D7]
